"x"
50.404925470461
51.0828108031528
51.6600204684281
52.2100961793366
51.9455147984813
52.1696825331649
52.2382612671237
53.1353572040728
52.6650219826205
52.896738362927
54.0265954786096
52.4488444244502
53.8875905805905
54.8391747967003
53.9763278178831
53.3084893895827
54.8658530647528
55.1413513858534
54.9733607351197
55.1831139964786
55.3311563084167
56.6284565515669
56.1010777400245
56.7623227106764
58.2481279416607
58.0394201679049
58.1447774777837
59.8885746890662
59.5253537103918
59.4866588446338
60.7126311329935
60.9907357270286
61.1346480217947
62.0811305574381
61.7211957865755
63.6783141516737
64.0721857558673
64.4412670090449
64.6264956157431
68.3830985091638
67.7900950795784
69.1951528301076
70.2456731203559
69.9050294782031
71.8380239268856
72.7886832461959
72.4436586070956
73.0581984844389
74.1975131448054
73.5091584729483
76.3885483296913
74.9900842661875
75.7317517743348
76.0701853774266
75.7271325763094
76.7144743064582
78.3090347405685
76.2195092869452
77.7943688176744
78.6767715227031
77.0077581895696
78.2621882697248
78.7487380536865
76.1631685071048
76.5908877714442
76.5274385098499
76.8993319477111
76.4213877038376
77.3998501048368
75.8917143945467
75.2225925130238
74.2183236982783
73.9104574545935
75.3437746339508
72.871933377111
73.955750612976
73.7568217370035
73.4004995725714
73.8783907164427
75.3153137371243
73.1200960585349
76.202027459497
75.4336852960111
76.1444115003538
79.9204558548338
79.1861513677088
80.0102667843492
79.4174724242137
83.2997275236345
83.9820201147932
84.7375185285827
85.8358294421577
87.1429141813751
88.3055726869124
91.3283350151373
88.9974447275322
90.0195969800549
89.4174090382959
91.0653768622906
95.8704248736094
93.0371622880518
93.3458651775189
94.5262231826178
94.1856883802797
94.6123279469264
94.7667425011499
92.6710389360919
95.4464451574275
95.055287504881
96.982280292909
96.4110850511611
94.2081387539339
94.8816503747146
96.493186373438
95.6508171639981
94.8895273251384
97.0536500596369
94.9846292303494
97.9110663698359
97.6183139909529
96.7872807153107
97.7276432333432
98.460901682594
98.2574508754039
99.4171981099447
100.998843606196
101.11977555207
100.649985242011
100.240574031433
100.636507802066
102.30157634478
101.663474863267
104.079882084163
105.879551703437
106.804127625658
108.606064885456
108.415781154247
106.700466477611
107.992715904968
109.231583085967
110.054195344356
113.439961032056
112.144974887872
114.516096056796
111.144147994006
111.913826913724
112.414217675952
109.715069115254
112.264564276746
112.942311021451
113.523359073296
115.189831539711
113.210723491837
112.425505643158
109.972333207204
112.703034538089
113.843167637041
119.419916049081
110.71476804281
113.639803441406
112.175610619494
112.063997287613
111.145724468293
112.504417055139
112.167995342295
113.370215777253
115.236006176363
123.15270006494
111.930641768415
111.441814574351
111.959200577884
112.732242324897
112.034704790615
112.601519826457
114.619676130232
112.631472524483
114.079825247973
113.731904595502
112.544082262292
113.936743532132
118.017549088705
117.708256431116
119.165549278597
118.641742589926
118.831107797316
119.688373105928
119.5232287293
119.50224186899
122.086070639354
122.217282190167
126.486931515656
124.629280870364
122.850401011442
125.169552948352
125.597900851022
126.342421477231
128.791101749753
129.521691569333
130.053958979683
132.41373352609
131.441971092779
132.631658295648
133.101189017462
136.438237980239
